순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
3000,NH농협카드,941316,NH카드,개인,로컬,신용,2023. 01,,
3001,NH농협카드,941317,NH카드,개인,로컬,신용,2023. 01,,
3002,현대카드,943163,현대로컬개인,개인,로컬,신용,2023. 01,,
3003,현대카드,943164,현대로컬개인,개인,로컬,신용,2023. 01,,
3004,현대카드,943165,현대로컬개인,개인,로컬,신용,2023. 01,,
3005,현대카드,943166,현대로컬개인,개인,로컬,신용,2023. 01,,
3006,전북은행,943715,전북은행카드,개인,로컬,체크,2023. 01,,
3007,전북은행,943744,전북JB체크,개인,로컬,체크,2023. 01,,
3008,전북은행,943745,전북JB체크,개인,로컬,체크,2023. 01,,
3009,전북은행,943746,전북JB체크,개인,로컬,체크,2023. 01,,
3010,전북은행,943747,전북JB체크,법인,로컬,체크,2023. 01,,
3011,KB국민카드,943748,다날,개인,로컬,체크,2023. 01,,
3012,BC카드,944386,비즈플레이체크,법인,로컬,체크,2023. 01,,
3013,BC카드,948251,비씨카드,개인,로컬,신용,2023. 01,,
3014,하나카드,949109,하나체크카드,개인,로컬,체크,2023. 01,,
3015,KB국민카드,949131,퍼핀카드,개인,로컬,체크,2024. 11,변경,
3016,BC카드,949552,농협바우처선불,개인,로컬,기프트,2023. 01,,
3017,삼성카드,971003,삼성체크,개인,로컬,체크,2023. 01,,
3018,광주은행,22315110,광주신용,개인,마스터,신용,2023. 04,,
3019,신한카드,356653,신한카드,개인,JCB,신용,2023. 04,,
3020,KB국민카드,37954101,KB국민카드,개인,아멕스,신용,2023. 04,,
3021,KB국민카드,37954102,KB국민카드,개인,아멕스,신용,2023. 04,,
3022,신한카드,418510,신한법인체크,법인,비자,체크,2023. 04,,
3023,현대카드,421810,현대비자법인,법인,비자,체크,2023. 04,,
3024,광주은행,42183433,광주신용,개인,비자,신용,2023. 04,,
3025,광주은행,42183434,광주신용,개인,비자,신용,2023. 04,,
3026,광주은행,42183481,광주신용,개인,비자,신용,2023. 04,,
3027,현대카드,421923,현대비자개인,개인,비자,체크,2023. 04,,
3028,KB국민카드,44044800,KB국민카드,개인,비자,신용,2023. 04,,
3029,BC카드,45661600,우리카드,개인,비자,신용,2023. 04,,우리BC카드
3030,BC카드,45662900,우리카드,개인,비자,신용,2023. 04,,우리BC카드
3031,BC카드,45665500,우리카드,개인,비자,신용,2023. 04,,우리BC카드
3032,광주은행,45990229,광주신용,개인,비자,신용,2023. 04,,
3033,광주은행,45990233,광주신용,개인,비자,신용,2023. 04,,
3034,광주은행,45990234,광주신용,개인,비자,신용,2023. 04,,
3035,광주은행,45990281,광주신용,개인,비자,신용,2023. 04,,
3036,광주은행,45995229,광주신용,개인,비자,신용,2023. 04,,
3037,광주은행,45995233,광주신용,개인,비자,신용,2023. 04,,
3038,광주은행,45995234,광주신용,개인,비자,신용,2023. 04,,
3039,광주은행,45995272,광주신용,개인,비자,신용,2023. 04,,
3040,광주은행,45995281,광주신용,개인,비자,신용,2023. 04,,
3041,BC카드,46953600,비씨카드,개인,비자,신용,2023. 04,,
3042,현대카드,479016,현대비자법인,법인,비자,신용,2023. 04,,
3043,현대카드,48007400,현대비자개인,개인,비자,신용,2023. 04,,
3044,현대카드,48007412,현대비자개인,개인,비자,신용,2023. 04,,
3045,현대카드,48007413,현대비자개인,개인,비자,신용,2023. 04,,
3046,현대카드,48007429,현대비자개인,개인,비자,신용,2023. 04,,
3047,광주은행,51519333,광주체크,개인,마스터,체크,2023. 04,,
3048,광주은행,51519334,광주체크,개인,마스터,체크,2023. 04,,
3049,우리카드,527585,우리카드,법인,마스터,신용,2023. 04,,
3050,광주은행,52928133,광주신용,개인,마스터,신용,2023. 04,,
3051,광주은행,52928134,광주신용,개인,마스터,신용,2023. 04,,
3052,광주은행,52931810,광주신용,개인,마스터,신용,2023. 04,,
3053,우리카드,531764,우리카드,개인,마스터,신용,2023. 04,,
3054,광주은행,53301481,광주신용,법인,마스터,신용,2023. 04,,
3055,광주은행,53301482,광주신용,법인,마스터,신용,2023. 04,,
3056,광주은행,53333730,광주신용,법인,마스터,신용,2023. 04,,
3057,우리카드,533909,우리카드,법인,마스터,체크,2023. 04,,
3058,우리카드,536548,우리카드,법인,마스터,신용,2023. 04,,
3059,BC카드,53655882,비씨카드,법인,마스터,신용,2023. 04,,
3060,KB국민카드,53665281,코나카드,개인,마스터,체크,2023. 04,,
3061,KB국민카드,53665293,코나카드,개인,마스터,체크,2023. 04,,
3062,광주은행,53766280,광주체크,법인,마스터,체크,2023. 04,,
3063,우리카드,537699,우리카드,개인,마스터,체크,2023. 04,,
3064,우리카드,538733,우리카드,개인,마스터,신용,2023. 04,,
3065,우리카드,538941,우리카드,개인,마스터,신용,2023. 04,,
3066,광주은행,54172181,광주체크,법인,마스터,체크,2023. 04,,
3067,광주은행,54172182,광주체크,법인,마스터,체크,2023. 04,,
3068,광주은행,55315981,광주신용,법인,마스터,신용,2023. 04,,
3069,광주은행,55315982,광주신용,법인,마스터,신용,2023. 04,,
3070,광주은행,55372733,광주신용,개인,마스터,신용,2023. 04,,
3071,광주은행,55372734,광주신용,개인,마스터,신용,2023. 04,,
3072,BC카드,941124,우리카드,개인,로컬,신용,2023. 04,,우리BC카드
3073,BC카드,941222,우리카드,개인,로컬,신용,2023. 04,,우리BC카드
3074,BC카드,941224,우리카드,개인,로컬,신용,2023. 04,,우리BC카드
3075,KB국민카드,943667,KB체크카드,개인,로컬,체크,2023. 04,,
3076,BC카드,944243,우리pay,개인,로컬,체크,2023. 04,,우리BC카드
3077,KB국민카드,944557,KB국민카드,개인,로컬,신용,2023. 04,,
3078,KB국민카드,944558,KB국민카드,개인,로컬,신용,2023. 04,,
3079,KB국민카드,944560,KB국민카드,개인,로컬,신용,2023. 04,,
3080,BC카드,946051,비씨GIFT,개인,로컬,기프트,2023. 04,,
3081,BC카드,948022,우리카드,법인,로컬,신용,2023. 04,,우리BC카드
3082,BC카드,949551,농협바우처선불,개인,로컬,기프트,2023. 04,,
3083,우리카드,950001,우리카드,개인,로컬,신용,2023. 04,,
3084,우리카드,950002,우리카드,개인,로컬,신용,2023. 04,,
3085,우리카드,950005,우리카드,개인,로컬,신용,2023. 04,,
3086,우리카드,950061,우리카드,법인,로컬,신용,2023. 04,,
3087,우리카드,950062,우리카드,법인,로컬,신용,2023. 04,,
3088,우리카드,952001,우리카드,개인,로컬,체크,2023. 04,,
3089,우리카드,952061,우리카드,법인,로컬,체크,2023. 04,,
3090,삼성카드,971004,코나아이,개인,로컬,체크,2023. 04,,
3091,현대카드,341123,현대아멕스법인,법인,아멕스,신용,2023. 07,,
3092,현대카드,341124,현대아멕스개인,개인,아멕스,신용,2023. 07,,
3093,우리카드,35677500,우리카드,개인,JCB,신용,2023. 07,,
3094,현대카드,37466405,현대아멕스법인,법인,아멕스,신용,2023. 07,,
3095,현대카드,37466406,현대아멕스법인,법인,아멕스,신용,2023. 07,,
3096,현대카드,37466407,현대아멕스법인,법인,아멕스,신용,2023. 07,,
3097,현대카드,37764901,현대아멕스개인,개인,아멕스,신용,2023. 07,,
3098,현대카드,40067200,현대비자개인,개인,비자,신용,2023. 07,,
3099,현대카드,43116400,현대비자개인,개인,비자,신용,2023. 07,,
3100,KB국민카드,490705,PAYCO카드,개인,비자,체크,2023. 07,,
3101,현대카드,513391,현대마스터법인,법인,마스터,신용,2023. 07,,
3102,현대카드,514299,현대마스터법인,법인,마스터,신용,2023. 07,,
3103,BC카드,518881,우리카드,법인,마스터,신용,2023. 07,,우리BC카드
3104,우리카드,529127,우리카드,개인,마스터,신용,2023. 07,,
3105,우리카드,537148,우리카드,개인,마스터,신용,2023. 07,,
3106,BC카드,920043,우리체크,개인,로컬,체크,2023. 07,,우리BC카드
3107,BC카드,920055,섹타나인체크,개인,로컬,체크,2023. 07,,
3108,하나카드,941016,코나카드,개인,로컬,체크,2023. 07,,
3109,신한카드,942013,신한선불카드,개인,로컬,기프트,2023. 07,,
3110,현대카드,943167,현대로컬개인,개인,로컬,신용,2023. 07,,
3111,현대카드,943168,현대로컬개인,개인,로컬,신용,2023. 07,,
3112,BC카드,944055,섹타나인체크,개인,로컬,체크,2023. 07,,
3113,BC카드,946732,부산비씨GIFT,개인,로컬,기프트,2023. 07,,
3114,KB국민카드,949138,로드시스템,개인,로컬,기프트,2023. 07,,
3115,KB국민카드,949139,아이씨비,개인,로컬,기프트,2023. 07,,
3116,우리카드,950004,우리카드,개인,로컬,신용,2023. 07,,
3117,우리카드,950022,우리카드,개인,로컬,신용,2023. 07,,
3118,우리카드,952002,우리카드,개인,로컬,체크,2023. 07,,
3119,우리카드,958001,우리카드,개인,로컬,기프트,2023. 07,,
3120,우리카드,432706,우리카드,개인,비자,체크,2024. 11,변경,
3121,BC카드,45117700,비씨카드,법인,비자,신용,2023. 10,,
3122,우리카드,464996,우리카드,개인,비자,신용,2023. 10,,
3123,우리카드,467856,우리카드,개인,비자,신용,2023. 10,,
3124,우리카드,467914,우리카드,개인,비자,신용,2024. 11,변경,
3125,현대카드,46890800,현대비자개인,개인,비자,신용,2023. 10,,
3126,현대카드,46891300,현대비자개인,개인,비자,신용,2023. 10,,
3127,우리카드,469369,우리카드,개인,비자,신용,2023. 10,,
3128,현대카드,47602100,현대비자개인,개인,비자,신용,2023. 10,,
3129,우리카드,483533,우리카드,개인,비자,신용,2023. 10,,
3130,BC카드,48993399,비씨카드,법인,비자,신용,2023. 10,,
3131,우리카드,490275,우리카드,개인,비자,체크,2023. 10,,
3132,BC카드,49073100,네이버체크,법인,비자,체크,2023. 10,,
3133,우리카드,530569,우리카드,개인,마스터,신용,2023. 10,,
3134,BC카드,53141075,GME체크,개인,마스터,체크,2023. 10,,
3135,우리카드,534351,우리카드,개인,마스터,신용,2023. 10,,
3136,우리카드,658010,우리카드,개인,다이너스,신용,2023. 10,,
3137,BC카드,920058,GME체크,개인,로컬,체크,2023. 10,,
3138,BC카드,920062,네이버체크,개인,로컬,체크,2023. 10,,
3139,신한카드,941071,신한카드,개인,로컬,신용,2023. 10,,
3140,하나카드,942040,비즈플레이,개인,로컬,체크,2024. 11,변경,
3141,하나카드,942047,나이스정보통신,개인,로컬,체크,2023. 10,,
3142,하나카드,942048,나이스정보통신,개인,로컬,체크,2023. 10,,
3143,현대카드,943169,현대로컬개인,개인,로컬,신용,2023. 10,,
3144,현대카드,943170,현대로컬개인,개인,로컬,신용,2023. 10,,
3145,현대카드,943173,현대로컬개인,개인,로컬,신용,2023. 10,,
3146,NH농협카드,943316,NH기업카드,법인,로컬,신용,2023. 10,,
3147,NH농협카드,943317,NH기업카드,법인,로컬,신용,2023. 10,,
3148,KB국민카드,943668,KB체크카드,개인,로컬,체크,2023. 10,,
3149,BC카드,944161,네이버체크,개인,로컬,체크,2023. 10,,
3150,BC카드,945303,IBK비씨카드,개인,로컬,신용,2023. 10,,
3151,KB국민카드,946045,KB선불카드,개인,로컬,기프트,2023. 10,,
3152,광주은행,946234,광주GIFT,개인,로컬,기프트,2023. 10,,
3153,광주은행,946235,광주GIFT,개인,로컬,기프트,2023. 10,,
3154,광주은행,946236,광주GIFT,개인,로컬,기프트,2023. 10,,
3155,BC카드,949553,농협바우처선불,개인,로컬,기프트,2023. 10,,
3156,BC카드,949554,농협바우처선불,개인,로컬,기프트,2023. 10,,
3157,신한카드,949596,신한카드,개인,로컬,신용,2023. 10,,
3158,우리카드,952010,우리카드,개인,로컬,신용,2023. 10,,
3159,삼성카드,971011,삼성카드,개인,로컬,신용,2023. 10,,
3160,현대카드,37030005,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3161,현대카드,37030006,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3162,현대카드,37030007,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3163,현대카드,37764902,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3164,현대카드,37764903,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3165,현대카드,37764904,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3166,현대카드,37764905,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3167,현대카드,37764906,현대아멕스개인,개인,아멕스,신용,2024. 01,,
3168,신한카드,40287800,신한카드체크,개인,비자,체크,2025. 06,변경,
3169,삼성카드,40759000,삼성비자,개인,비자,신용,2024. 01,,
3170,현대카드,433160,현대비자개인,개인,비자,신용,2024. 01,,
3171,현대카드,44810800,현대비자개인,개인,비자,신용,2024. 01,,
3172,현대카드,44813901,현대비자개인,개인,비자,신용,2024. 01,,
3173,현대카드,45605800,현대비자개인,개인,비자,신용,2024. 01,,
3174,신한카드,46172300,신한카드체크,개인,비자,체크,2025. 06,변경,
3175,현대카드,46402200,현대비자개인,개인,비자,신용,2024. 01,,
3176,신한카드,466518,신한카드체크,개인,비자,체크,2025. 06,변경,
3177,삼성카드,47061800,삼성비자법인,법인,비자,신용,2024. 01,,
3178,현대카드,49061400,현대비자개인,개인,비자,신용,2024. 01,,
3179,BC카드,52499087,한패스체크,개인,마스터,체크,2024. 01,,
3180,우리카드,528747,우리카드,개인,마스터,신용,2024. 01,,
3181,KB국민카드,531439,카카오뱅크체크,개인,마스터,체크,2024. 01,,
3182,우리카드,534188,우리카드,개인,마스터,신용,2024. 01,,
3183,우리카드,540646,우리카드,개인,마스터,체크,2024. 01,,
3184,우리카드,540696,우리카드,개인,마스터,체크,2024. 01,,
3185,신한카드,543473,신한카드체크,개인,마스터,체크,2024. 01,,
3186,BC카드,920089,로드시스템,개인,로컬,체크,2024. 01,,
3187,수협은행,941907,수협카드,개인,로컬,신용,2024. 01,,
3188,현대카드,943171,현대로컬개인,개인,로컬,신용,2024. 01,,
3189,현대카드,943172,현대로컬개인,개인,로컬,신용,2024. 01,,
3190,BC카드,944189,로드시스템,개인,로컬,체크,2024. 01,,
3191,BC카드,944195,저축비씨체크,개인,로컬,체크,2024. 01,,
3192,KB국민카드,944559,KB국민카드,개인,로컬,신용,2024. 01,,
3193,BC카드,946832,부산비씨GIFT,개인,로컬,기프트,2024. 01,,
3194,우리카드,950023,우리화물복지,개인,로컬,신용,2024. 01,,
3195,우리카드,952014,우리화물복지,개인,로컬,체크,2024. 01,,
3196,삼성카드,971012,삼성카드,개인,로컬,신용,2024. 01,,
3197,우리카드,461727,우리체크,법인,비자,체크,2025. 03,변경,우리BC카드
3198,우리카드,464940,우리카드,개인,비자,신용,2024. 04,,
3199,광주은행,51519335,광주체크,개인,마스터,체크,2024. 04,,
3200,KB국민카드,52095715,KB체크기업카드,법인,마스터,체크,2024. 04,,
3201,KB국민카드,52095787,KB체크기업카드,법인,마스터,체크,2024. 04,,
3202,우리카드,532758,우리카드,개인,마스터,체크,2024. 04,,
3203,우리카드,537375,우리카드,개인,마스터,신용,2024. 04,,
3204,우리카드,541220,우리카드,개인,마스터,신용,2024. 04,,
3205,KB국민카드,543349,KB체크카드,개인,마스터,체크,2024. 04,,
3206,KB국민카드,543981,KB체크카드,개인,마스터,체크,2024. 04,,
3207,BC카드,549375,우체국체크,개인,마스터,체크,2024. 04,,
3208,신한카드,553942,신한카드,개인,마스터,신용,2024. 04,,
3209,BC카드,554245,새마을체크,개인,마스터,체크,2024. 04,,
3210,BC카드,920056,머니트리체크,개인,로컬,체크,2024. 04,,
3211,하나카드,943048,카카오페이,개인,로컬,체크,2024. 04,,
3212,BC카드,944158,머니트리체크,개인,로컬,체크,2024. 04,,
3213,BC카드,946932,부산비씨GIFT,개인,로컬,기프트,2024. 04,,
3214,KB국민카드,949140,니즈페이카드,개인,로컬,체크,2024. 04,,
3215,우리카드,950024,우리화물복지,개인,로컬,신용,2024. 04,,
3216,우리카드,950025,우리카드,개인,로컬,신용,2024. 04,,
3217,우리카드,952015,우리화물복지,개인,로컬,체크,2024. 04,,
3218,삼성카드,971005,한국선불카드,개인,로컬,체크,2024. 04,,
3219,현대카드,37030008,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3220,현대카드,37030009,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3221,현대카드,37030010,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3222,현대카드,37764907,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3223,현대카드,37764908,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3224,현대카드,37764909,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3225,현대카드,37764910,현대아멕스개인,개인,아멕스,신용,2024. 07,,
3226,현대카드,44482700,현대비자개인,개인,비자,신용,2024. 07,,
3227,현대카드,45532100,현대비자개인,개인,비자,신용,2024. 07,,
3228,삼성카드,46890910,삼성개인신용,개인,비자,신용,2024. 07,,
3229,삼성카드,46890920,삼성개인신용,개인,비자,신용,2024. 07,,
3230,삼성카드,46890990,삼성개인신용,개인,비자,신용,2024. 07,,
3231,현대카드,46891200,현대비자개인,개인,비자,신용,2024. 07,,
3232,현대카드,46891400,현대비자개인,개인,비자,체크,2024. 07,,
3233,현대카드,47552100,현대비자개인,개인,비자,신용,2024. 07,,
3234,현대카드,49060901,현대비자개인,개인,비자,신용,2024. 07,,
3235,현대카드,498890,현대비자개인,개인,비자,신용,2024. 07,,
3236,현대카드,499935,현대비자법인,법인,비자,신용,2024. 07,,
3237,현대카드,52472700,현대마스터개인,개인,마스터,신용,2024. 07,,
3238,현대카드,52472701,현대마스터개인,개인,마스터,신용,2024. 07,,
3239,현대카드,52472718,현대마스터개인,개인,마스터,신용,2024. 07,,
3240,현대카드,52472738,현대마스터개인,개인,마스터,신용,2024. 07,,
3241,현대카드,52472752,현대마스터개인,개인,마스터,신용,2024. 07,,
3242,현대카드,52472799,현대마스터개인,개인,마스터,신용,2024. 07,,
3243,BC카드,543246,부산비씨카드,법인,마스터,신용,2025. 03,변경,
3244,BC카드,544474,부산비씨카드,개인,마스터,신용,2024. 07,,
3245,NH농협카드,550802,NH체크카드,개인,마스터,체크,2024. 07,,
3246,KB국민카드,550849,KB국민카드,개인,마스터,신용,2024. 07,,
3247,NH농협카드,554415,NH체크카드,개인,마스터,체크,2024. 07,,
3248,우리카드,605601,우리카드,개인,로컬,체크,2024. 07,,
3249,BC카드,900003,IBK비씨카드,개인,로컬,신용,2024. 07,,
3250,BC카드,900006,KB국민비씨카드,개인,로컬,신용,2024. 07,,
3251,수협은행,900007,수협카드,개인,로컬,신용,2024. 07,,
3252,BC카드,900011,NH농협카드,개인,로컬,신용,2024. 07,,
3253,BC카드,900012,NH농협비씨카드,개인,로컬,신용,2024. 07,,
3254,BC카드,900020,우리카드,개인,로컬,신용,2024. 07,,우리BC카드
3255,BC카드,900021,신한비씨카드,개인,로컬,신용,2024. 07,,
3256,BC카드,900023,SC비씨카드,개인,로컬,신용,2024. 07,,
3257,BC카드,900025,하나비씨카드,개인,로컬,신용,2024. 07,,
3258,BC카드,900031,iM뱅크비씨카드,개인,로컬,신용,2024. 07,,
3259,BC카드,900032,부산비씨카드,개인,로컬,신용,2024. 07,,
3260,BC카드,900039,경남비씨카드,개인,로컬,신용,2024. 07,,
3261,하나카드,941048,카카오페이,개인,로컬,체크,2024. 07,,
3262,신한카드,941070,신한카드,개인,로컬,신용,2024. 07,,
3263,현대카드,943175,현대로컬개인,개인,로컬,신용,2024. 07,,
3264,현대카드,943176,현대로컬개인,개인,로컬,신용,2024. 07,,
3265,현대카드,943177,현대로컬개인,개인,로컬,신용,2024. 07,,
3266,현대카드,943178,현대로컬개인,개인,로컬,신용,2024. 07,,
3267,현대카드,943179,현대로컬개인,개인,로컬,신용,2024. 07,,
3268,현대카드,943180,현대로컬개인,개인,로컬,신용,2024. 07,,
3269,현대카드,943182,현대로컬개인,개인,로컬,신용,2024. 07,,
3270,현대카드,943183,현대로컬개인,개인,로컬,신용,2024. 07,,
3271,현대카드,943184,현대로컬개인,개인,로컬,체크,2024. 07,,
3272,현대카드,943185,현대로컬개인,개인,로컬,신용,2024. 11,변경,
3273,KB국민카드,943669,KB체크카드,개인,로컬,체크,2024. 07,,
3274,수협은행,944102,수협체크,개인,로컬,체크,2024. 07,,
3275,KB국민카드,944562,KB국민카드,개인,로컬,신용,2024. 07,,
3276,삼성카드,971006,웰컴페이카드,개인,로컬,체크,2024. 07,,
3277,신한카드,373042,신한카드법인,법인,아멕스,신용,2024. 10,,
3278,신한카드,373043,신한카드법인,법인,아멕스,신용,2024. 10,,
3279,현대카드,37764911,현대아멕스개인,개인,아멕스,신용,2024. 10,,
3280,KB국민카드,421565,KB국민카드,개인,비자,신용,2024. 10,,
3281,현대카드,42649600,현대비자개인,개인,비자,신용,2024. 10,,
3282,현대카드,42649900,현대비자개인,개인,비자,신용,2024. 10,,
3283,현대카드,42718200,현대비자개인,개인,비자,신용,2024. 10,,
3284,현대카드,44409000,현대비자법인,법인,비자,신용,2024. 10,,
3285,우리카드,510296,우리카드,개인,마스터,체크,2024. 10,,
3286,삼성카드,51770980,삼성개인신용,개인,마스터,신용,2024. 10,,
3287,현대카드,52737550,현대마스터개인,개인,마스터,신용,2024. 10,,
3288,삼성카드,52741900,삼성개인신용,개인,마스터,신용,2024. 10,,
3289,우리카드,530863,우리카드,개인,마스터,신용,2024. 10,,
3290,우리카드,543621,우리카드,개인,마스터,체크,2024. 10,,
3291,BC카드,544449,경남비씨체크,개인,마스터,체크,2024. 10,,
3292,현대카드,54492305,현대마스터개인,개인,마스터,신용,2024. 10,,
3293,우리카드,547149,우리카드,개인,마스터,체크,2024. 10,변경,BC카드 > 우리카드
3294,삼성카드,54886900,삼성개인신용,개인,마스터,신용,2024. 10,,
3295,우리카드,551616,우리카드,개인,마스터,신용,2024. 10,,
3296,삼성카드,55241200,삼성개인신용,개인,마스터,신용,2024. 10,,
3297,BC카드,629149,로드시스템체크,개인,은련,체크,2024. 10,,
3298,NH농협카드,941416,NH카드,개인,로컬,신용,2024. 10,,
3299,NH농협카드,941417,NH카드,개인,로컬,신용,2024. 10,,
3300,하나카드,943049,오렌지스퀘어,개인,로컬,체크,2024. 10,,
3301,현대카드,943186,현대로컬개인,개인,로컬,신용,2024. 10,,
3302,현대카드,943187,현대로컬개인,개인,로컬,신용,2024. 10,,
3303,현대카드,943188,현대로컬개인,개인,로컬,신용,2024. 10,,
3304,현대카드,943189,현대로컬개인,개인,로컬,신용,2024. 10,,
3305,현대카드,943190,현대로컬개인,개인,로컬,신용,2024. 10,,
3306,BC카드,944185,한패스체크,개인,로컬,체크,2024. 10,,
3307,NH농협카드,944516,NH체크카드,개인,로컬,체크,2024. 10,,
3308,NH농협카드,944517,NH체크카드,개인,로컬,체크,2024. 10,,
3309,BC카드,947325,하나비씨체크,개인,로컬,체크,2024. 10,,
3310,BC카드,948225,하나비씨카드,개인,로컬,신용,2024. 10,,
3311,KB국민카드,949141,이나인페이,개인,로컬,기프트,2024. 10,,
3312,KB국민카드,949142,아이엠뱅크체크,개인,로컬,체크,2024. 10,,
3313,지드림카드,949555,NH바우처,개인,로컬,기프트,2024. 10,,
3314,지드림카드,949556,NH바우처,개인,로컬,기프트,2024. 10,,
3315,우리카드,950026,우리카드,개인,로컬,신용,2024. 10,,
3316,BC카드,415714,iM뱅크비씨카드,개인,비자,신용,2024. 11,,
3317,KB국민카드,420628,KB국민카드,개인,비자,신용,2024. 11,,
3318,KB국민카드,420629,KB기업카드,법인,비자,신용,2024. 11,,
3319,KB국민카드,421029,KB체크기업카드,법인,비자,체크,2024. 11,,
3320,KB국민카드,421038,KB국민카드,개인,비자,신용,2024. 11,,
3321,KB국민카드,421059,KB국민카드,개인,비자,신용,2024. 11,,
3322,현대카드,42110600,현대비자개인,개인,비자,신용,2024. 11,,
3323,KB국민카드,421850,KB기업카드,법인,비자,신용,2024. 11,,
3324,BC카드,428477,부산비씨카드,개인,비자,신용,2024. 11,,
3325,BC카드,432156,비씨카드,개인,비자,신용,2024. 11,,
3326,KB국민카드,434480,KB국민카드,개인,비자,신용,2024. 11,,
3327,KB국민카드,463652,KB체크기업카드,법인,비자,체크,2024. 11,,
3328,KB국민카드,463654,KB체크기업카드,법인,비자,체크,2024. 11,,
3329,현대카드,46408200,현대비자개인,개인,비자,신용,2024. 11,,
3330,KB국민카드,464097,KB기업카드,법인,비자,신용,2024. 11,,
3331,KB국민카드,464431,KB국민카드,개인,비자,신용,2024. 11,,
3332,KB국민카드,464432,KB국민카드,개인,비자,신용,2024. 11,,
3333,KB국민카드,464441,KB국민카드,개인,비자,신용,2024. 11,,
3334,KB국민카드,464456,KB국민카드,개인,비자,신용,2024. 11,,
3335,KB국민카드,464485,KB국민카드,개인,비자,신용,2024. 11,,
3336,KB국민카드,465237,KB국민카드,개인,비자,신용,2024. 11,,
3337,KB국민카드,465283,KB기업카드,법인,비자,신용,2024. 11,,
3338,KB국민카드,46672100,KB국민카드,개인,비자,신용,2024. 11,,
3339,KB국민카드,484404,KB체크기업카드,법인,비자,체크,2024. 11,,
3340,KB국민카드,484464,KB국민카드,개인,비자,신용,2024. 11,,
3341,KB국민카드,49300300,KB국민카드,개인,비자,신용,2024. 11,,
3342,KB국민카드,49300301,KB국민카드,개인,비자,신용,2024. 11,,
3343,KB국민카드,49300304,KB국민카드,개인,비자,신용,2024. 11,,
3344,KB국민카드,49300305,KB국민카드,개인,비자,신용,2024. 11,,
3345,KB국민카드,49300306,KB국민카드,개인,비자,신용,2024. 11,,
3346,KB국민카드,49300307,KB국민카드,개인,비자,신용,2024. 11,,
3347,KB국민카드,49300308,KB국민카드,개인,비자,신용,2024. 11,,
3348,KB국민카드,49300309,KB국민카드,개인,비자,신용,2024. 11,,
3349,KB국민카드,49415300,KB체크카드,개인,비자,체크,2024. 11,,
3350,KB국민카드,49415301,KB체크카드,개인,비자,체크,2024. 11,,
3351,KB국민카드,49415302,KB체크카드,개인,비자,체크,2024. 11,,
3352,KB국민카드,49415303,KB체크카드,개인,비자,체크,2024. 11,,
3353,KB국민카드,49415304,KB체크카드,개인,비자,체크,2024. 11,,
3354,KB국민카드,49415305,KB체크카드,개인,비자,체크,2024. 11,,
3355,KB국민카드,49415306,KB체크카드,개인,비자,체크,2024. 11,,
3356,KB국민카드,49415307,KB체크카드,개인,비자,체크,2024. 11,,
3357,KB국민카드,49415308,KB체크카드,개인,비자,체크,2024. 11,,
3358,KB국민카드,49415309,KB체크카드,개인,비자,체크,2024. 11,,
3359,KB국민카드,49415310,KB체크카드,개인,비자,체크,2024. 11,,
3360,KB국민카드,49415311,KB체크카드,개인,비자,체크,2024. 11,,
3361,KB국민카드,49415312,KB체크카드,개인,비자,체크,2024. 11,,
3362,KB국민카드,49415313,KB체크카드,개인,비자,체크,2024. 11,,
3363,KB국민카드,49415314,KB체크카드,개인,비자,체크,2024. 11,,
3364,KB국민카드,49415315,KB체크카드,개인,비자,체크,2024. 11,,
3365,KB국민카드,49415316,KB체크카드,개인,비자,체크,2024. 11,,
3366,KB국민카드,49415317,KB체크카드,개인,비자,체크,2024. 11,,
3367,KB국민카드,49415318,KB체크카드,개인,비자,체크,2024. 11,,
3368,KB국민카드,49415319,KB체크카드,개인,비자,체크,2024. 11,,
3369,KB국민카드,49415320,KB체크카드,개인,비자,체크,2024. 11,,
3370,KB국민카드,49415321,KB체크카드,개인,비자,체크,2024. 11,,
3371,KB국민카드,49415322,KB체크카드,개인,비자,체크,2024. 11,,
3372,KB국민카드,49415323,KB체크카드,개인,비자,체크,2024. 11,,
3373,KB국민카드,49415324,KB체크카드,개인,비자,체크,2024. 11,,
3374,KB국민카드,49415325,KB체크카드,개인,비자,체크,2024. 11,,
3375,KB국민카드,49415326,KB체크카드,개인,비자,체크,2024. 11,,
3376,KB국민카드,49415327,KB체크카드,개인,비자,체크,2024. 11,,
3377,KB국민카드,49415328,KB체크카드,개인,비자,체크,2024. 11,,
3378,KB국민카드,49415329,KB체크카드,개인,비자,체크,2024. 11,,
